Job ID,Job Title,Company Name,Job Type,Date,Salary,Location,Job Description,lien
1583963,Ingénieur Bi-Data H/F,Omniciel,CDI,22/01/2024,48000 - 52000 EUR par an,Aix-en-Provence - 13,"Omniciel, cabinet de recrutement spécialisé en Informatique et Télécoms, recherche un ingénieur data - BI H/F pour l'un de ses clients finals dans le secteur de l'assurance et de la banque (recrutement en exclusivité).LE CLIENT, votre futur employeur :Le siège social de notre client est ancré dans des valeurs fortes de solidarité, de proximité et d'éthique. Présent sur l'ensemble du territoire national, le groupe compte plus de 900 collaborateurs et 700 000 clients.Rattaché au responsable du département data, au sein d'une équipe de 9 personnes et d'une DSI de 60 collaborateurs, vous participez aux projets de construction des solutions DATA.Vos Missions :Conception-  Participer à la conception des solutions-  Contribuer à la modélisation des donnéesIntégration des données :-  Développer les flux d'alimentations de l'entrepôt de données-  Réaliser les tests unitaires-  Livrer les flux sur les différents environnements-  Maintenir le catalogue de données-  Respecter les bonnes pratiques de développementsMaintenance :-  Analyser et traiter les tickets supports-  Optimiser les processus existants pour améliorer l'efficacité et la fiabilité des flux de donnéesData Visualisation - Restitution (sur certains projets) :-  Créer et mettre à jour les tableaux de bordsVotre nouvelle équipe :Vous évoluerez avec des experts passionnés de la Data (Ingénieurs Data, techleads, scrum master, product owner...).Organisée en méthodologie SCRUM (daily et sprint de 2 semaines), vous participerez aux cérémonies agiles et aux code review de l'équipe.La stack technique-projet :Talend, SqlServer, GIT, PowerBI/Business Object, JIRA, ConfluenceVotre évolution :Selon vos envies et compétences, évolution possible à terme, par exemple vers le poste de Lead Tech, P-O ou en interne vers les équipes fonctionnelles.",https://www.hellowork.com/fr-fr/emplois/38121106.html
1773579,Consultant Bi & Data H/F,RSM,CDI,20/01/2024,,Saint-Herblain - 44,"Au sein du bureau nantais, composé de 110 talents, RSM France intervient auprès d'une clientèle diversifiée de PME et ETI. L'activité est organisée autour de différents pôles opérationnels principaux : Audit, Expertise Comptable, Social, Conseil et Corporate Finance.Le pôle conseil est un centre d'excellence national en matière de DATA & BI. Nous accompagnons clientèle diversifiée, de PME et d'ETI, françaises ou internationales (Retail, Energie, Private Equity, Industries, Santé, Services...) afin de répondre à leurs enjeux de structuration de leur approche data :-  Diagnostic de la maturité data, audit, schéma directeur et recommandations ;-  Amélioration continue des processus métier et de la qualité des données associées ;-  Mise en place d'outils de pilotage de la performance ;-  Mise en oeuvre de data platforms (lakehouse, cubes, rapports, applications) ;-  Gouvernance de données, ownership, lineage, master data management ;-  Accompagnement à l'adoption des outils, conduite du changement.Dans le cadre du développement de son activité, le pôle Conseil BI recherche un(e) Consultant(e) senior DATA & BI (H/F).Vous aurez pour missions :-  Réaliser des audits, animer des ateliers et des phases de discovery ;-  Product management, planifier, animer et communiquer auprès des sponsors ;-  Assurer la qualité des livrables ;-  Coacher des collaborateurs juniors.",https://www.hellowork.com/fr-fr/emplois/41636394.html
J0823-1435,Data Engineer Cloud Data - Azure H/F,CGI,CDI,26/01/2024,,Tours - 37,"Fonctions et responsabilitésVous êtes passionné(e) par le domaine de la Data et avez déjà une expérience significative sur des problématiques de data engineering : construction de pipelines de données (batch/streaming), industrialisation d'applications data science, modélisation de base de données...Vous disposez de solides connaissances sur les architectures de données et le cloud.Vous êtes certifié(e) et/ou avez de l'expérience sur le cloud Azure dans le domaine de la data et vous maitrisez un ou plusieurs services : Snowflake, Synapse, Databricks, Azure DEVOPS, TerraformVous maitrisez les deux langages suivants : SQL, Python. La connaissance de PowerBI serait un plus.Vos missions sont :-  Analyser, conseiller, et faire des recommandations de façon à améliorer l'efficience et l'efficacité des solutions mises en place-  Travailler en collaboration avec les ingénieurs techniques et autres experts afin de rechercher et fournir des réponses aux problématiques techniques-  Réaliser les travaux d'implémentation des solutions (préparation des données, industrialisation des modèles, communications entre les différentes technologies...)-  Produire les projets en mode agile avec des processus et outils de développement de dernière génération (DEVOPS, Git, CI/CD...)-  Participer à l'élaboration et la révision de normes / documentation technique-  Animer des formations internes.-  Accompagner la montée en compétences des équipes-  Assurer un support technique aux équipes Data et aux clients au quotidienEn rejoignant CGI, vous bénéficiez notamment d'une offre complète de formations (techniques, métiers, développement personnel...), de flexibilité grâce à notre accord télétravail (jusqu'à 3 jours de télétravail par semaine), d'une politique de congés avantageuse (27 jours de congés payés, RTT, congés ancienneté et enfant malade...) et d'un package d'avantages intéressant (régime d'achats d'actions, participation, CSE...).Qualités requises pour réussir dans ce rôlePassionné(e) d'informatique et de données, vous aimez le travail en équipe, apprendre et partager. Vous êtes également doté(e) d'un esprit audacieux et ambitieux. Vous faites preuve d'initiative et travaillez sur le long terme. Vous justifiez de 2 à 5 ans d'expérience professionnelle au sein d'une entreprise de services numériques ou d'un cabinet de conseil dans le Domaine du Data Engineering. Vous disposez d'une vision large des technologies et vous maîtrisez au moins une technologie Data dans le Cloud.CGI est un employeur inclusif et attentif aux candidatures des personnes en situation de handicap, à l'évolution de carrières des hommes et des femmes et au bien-être de nos salariés LGBT+. Dans un souci d'accessibilité et de clarté, le point médian n'est pas utilisé dans cette annonce. Tous les termes employés se réfèrent aussi bien au genre féminin que masculin.Allier savoir et faireAlors que la technologie s'inscrit au coeur de la transformation numérique de nos clients, nous savons que les individus sont au coeur du succès en affaires.Lorsque vous rejoignez CGI, vous devenez un conseiller de confiance, collaborant avec vos collègues et clients pour proposer des idées exploitables qui produisent des résultats concrets et durables. Nous appelons nos employés ""membres"" parce qu'ils sont actionnaires et propriétaires de CGI. Ils ont du plaisir à travailler et à grandir ensemble pour bâtir une entreprise dont nous sommes fiers. C'est notre rêve depuis 1976. Il nous a menés là où nous sommes aujourd'hui - l'une des plus importantes entreprises indépendantes de conseil en technologie de l'information (TI) et en management au monde.Chez CGI, nous reconnaissons la richesse que la diversité nous apporte. Nous aspirons à créer une culture à laquelle nous appartenons tous et collaborons avec nos clients pour créer des communautés plus inclusives. En tant qu'employeur qui prône l'égalité des chances pour tous, nous voulons donner à tous nos membres les moyens de réussir et de s'épanouir. Si vous avez besoin d'un accompagnement spécifique durant le processus de recrutement et d'intégration, veuillez nous en informer. Nous serons heureux de vous aider.Prêt à faire partie d'une entreprise qui est gage d'excellence? Rejoignez CGI - où vos idées et vos actions changent la donne.",https://www.hellowork.com/fr-fr/emplois/39354699.html
3e061d2a-449f-4887-9ce5-dafb6c4e9183,Data Solutions Architect H/F,SGS France,CDI,19/01/2024,,Eure-et-Loir - 28,"Our Digital Builders Organization is an internal team supporting the entire SGS business. Its objective is to drive new IT solutions based on SGS Business Units needs and requests, allowing the company to optimize its processes, improve its results and generate value for its clients. These IT solutions are developed through a key work methodology based on an agile approach, hybrid teams and short time to market.As Data Solutions Architect, you have experience implementing Azure architectures oriented to data management; you have a strong knowledge around data integrations and architecture oriented to Business Intelligence (BI), Streaming and Big Data, while experience with ML, AI will BE considered as a plus; you also have a global view and you are capable of collaborate or lead the design, implementation and testing.The Data Solutions Architect will BE a key member of the NextGen Data Intelligence Team and will BE help to ensure the delivery of data products according to the SGS NextGen Data roadmap.More Specifically, You Will :-  Implement solutions data architecture aligned with SGS data governance, standards, and best practices;-  Experience in Agile methodologies;-  Participate in data projects as data architect also for the solution design;-  Develop and maintenance (evolutive, corrective and adaptative) business intelligence projects as data warehouses or data marts;-  Help promoting internally and externally the work performed by the NextGen Data Team to facilitate discovery of new data use cases;-  Ownership of the projects you will BE involved;-  Stay up to date with latest data trends by attending events and taking relevant training;-  Develop PoCs or MVPs to validate cutting and bleeding-edge technologies is a plus;",https://www.hellowork.com/fr-fr/emplois/45314226.html
1a63b75ba294a5e17951b92315773454,Business Analyst Data H/F,Volvo Group,CDI,19/01/2024,,Lyon 1er - 69,"We are currently looking for a Business Analyst Data F/H in Lyon for a permanent contract.Your future team :Joining a team of 5 data scientists and data analysts, you will work closely with the brands. Your focus is to use a mix of tools, platforms, and methods to solve business problems or optimize business outcomes. You will support the business in exploring and developing new services based on aftermarket and vehicle data.What you will do :Aftermarket Technology department has a strong experience in vehicle technologies, diagnostics, preventive and predictive maintenance, but also in IT and end-user experience. We believe we have a leadership role to play in driving Innovative data-driven services to support our customers. To develop the trucks services technology and capabilities, we are looking for a new colleague.Your main responsabilities would BE :-     Maintain close collaboration with trucks brand and translate business problems into end-to-end analytics or services use cases, from experimentation to operationalized output.-     Data discovery using state-of-the-art methods and tools.-     Mixing company's data with third - party sources of information to drive innovation in analytics.-     Develop complex models and algorithms that drive innovation and performance throughout the organization. This may include improving on-time performance, network planning, etc.-     Conduct advanced analytics to provide actionable insights, identify trends, and measure performance.-     Collaborate with data engineers and data architects and software developers to implement and deploy scalable solutions.-     Develop back-end solution to fetch data and models.-     Develop front end to expose our models in a smart way to our customers.Who are you?You have a university degree in a quantitative field : Computer Science, Statistics, Mathematics, Economics, Engineering and relevant experience.You have at least 5 years of experience in a professional data analytical environment or in a professional software development environment.You are willing to experiment and discover new data sources to develop statistical models and algorithms. Your Full stack development knowledge allows you to present your proof of concepts to the customers and help them maturing and planning their services transformation. You will BE proactive in proposing solution or investigation to address customers issues.You are familiar with Azure Dev Ops platform and can take lead in defining Apps services and technical configuration.We are working Agile so we strongly believe in tasks sharing within the team and T-shape competences.We are looking for a customer and innovation mindset, strong communication skills. You are pro-active and enjoying working in a team.Software competencies :Microsoft Azure & Cloud technologiesJS/TypescriptFrontend frameworks (Angular, Polymer...)powerBI, SQLOther SW knowledge would BE a plus : Databricks, PythonWe are looking forward to your application !We value your data privacy and therefore do not accept applications via mail.Who we are and what we believe inOur focus on Inclusion, Diversity, and Equity allows each of us the opportunity to bring our full authentic self to work and thrive by providing a safe and supportive environment, free of harassment and discrimination. We are committed to removing the barriers to entry, which is why we ask that even if you feel you may not meet every qualification on the job description, please apply and let us decide.Applying to this job offers you the opportunity to join Volvo Group. Every day, across the globe, our trucks, buses, engines, construction equipment, financial services, and solutions make modern life possible. We are almost 100, 000 people empowered to shape the future landscape of efficient, safe and sustainable transport solutions. Fulfilling our mission creates countless career opportunities for talents with sharp minds and passion across the group's leading brands and entities.Group Trucks Technology are seeking talents to help design sustainable transportation solutions for the future. As part of our team, you'll help us by engineering exciting next-gen technologies and contribute to projects that determine new, sustainable solutions. Bring your love of developing systems, working collaboratively, and your advanced skills to a place where you can make an impact. Join our design shift that leaves society in good shape for the next generation.",https://www.hellowork.com/fr-fr/emplois/45315200.html
2023-74219,Data Gouvernance Manager H/F,EDF,CDI,24/01/2024,,Montrouge - 92,"Contexte et positionnement :La Direction Ingénierie Nouveau Nucléaire d'EDF (DIPNN) intervient sur des projets de construction de nouvelles centrales nucléaires en France et à l'étranger, ainsi que sur l'ingénierie du parc nucléaire français en exploitation. Dans le cadre de sa transformation numérique, elle est amenée à transformer ses processus Métier et à intégrer son Système d'Information pour évoluer vers des pratiques Data Centric performantes.Elle cherche également à favoriser la continuité numérique en interne et avec l'externe, par l'établissement d'un référentiel de données unifié et la standardisation des échanges de données avec les parties prenantes externes (clients des projets Nouveau Nucléaire, fournisseurs, autorités...).Le pôle « DATA » de la Direction du Système d'Information de la DIPNN est une équipe d'une dizaine de personnes contribuant directement à cette transformation, en travaillant en lien avec les centres d'Ingénierie, les Directions des Projets industriels et la filière SI.Activités :Le Data Steward en charge des normes et standards Data du Pôle DATA est directement rattaché au Chief Data Officer de la DIPNN et travaille en lien avec l'Expert SI « Normes et Standards DATA » du Pôle.Il prend part à des activités normatives, en intégrant et en défendant les enjeux de la filière nucléaire.Il est plus précisément en charge des activités suivantes :- Identification des normes et des standards existants dans le domaine de la modélisation, de la gestion et de l'échange de données et veille sur les normes et standards en émergence pouvant potentiellement intéresser la filière nucléaire.- Etablissement de recommandations sur les normes et standards à appliquer sur le périmètre de l'Ingénierie Nucléaire d'EDF et sur le champ d'application et la trajectoire de déclinaison à envisager.- Accompagnement des normes et standards applicables auprès des équipes de la DIPNN et conseil des équipes de la DIPNN (Métiers et SI) sur la manière de les prendre en compte dans leurs activités opérationnelles (notamment dans le cadre de la contractualisation avec les clients et avec les fournisseurs).- Collecte et analyse du REX lié à la mise en oeuvre de ces normes et standards en interne DIPNN.- Participation active aux échanges avec la filière nucléaire française sur le sujet (via la commission numérique du GIFEN) pour partager la connaissance et favoriser l'émergence de positions communes.- Participation à des actions de benchmark et aux forums / salons organisés avec d'autres industriels et avec les éditeurs et les intégrateurs de solutions SI.- Contribution à l'acculturation des équipes DIPNN à la DATA sur les normes et standards applicables.",https://www.hellowork.com/fr-fr/emplois/39238574.html
J0723-0126,Scrum Master Data H/F,CGI,CDI,18/01/2024,,Tours - 37,"Fonctions et responsabilitésVous êtes passionné(e) par le domaine de la Data et avez déjà une expérience significative sur l'implémentation de projet en méthodologie agile.Votre rôle au sein du Centre d'Innovation Digitale aura de très nombreuses facettes, toutes orientées vers un seul et même objectif : contribuer à la transformation digitale et au succès de nos clients. En tant que Scrum Master DATA, vous serez intégré(e) à un pôle de consultants spécialistes Data, sur des projets stimulants. Vos missions seront les suivantes :-  Accompagner nos clients et nos équipes à adopter la méthodologie agile-  Concevoir, construire, conduire et suivre un projet de la réception des besoins client jusqu'à sa mise en production-  Assurer de façon opérationnelle la réalisation de projets agiles et pilotez les équipes projets (animation des rituels agiles daily, backlog refinement, démo, rétro, sprint planning)-  Coacher l'équipe projet (PO/PPO, dev team.) à l'utilisation de ces rituels-  Faire respecter les bonnes pratiques agiles et faciliter la communication entre les clients et nos équipes.-  Concevoir et mettre en oeuvre des boards agiles (Jira)-  Contribuer à la satisfaction client par un esprit de service et des réalisations de qualité de l'ensemble de l'équipe dont vous aurez la responsabilité.Accompagné(e) et entouré(e) par une communauté Data passionnée, l'échange, le partage et les formations vous offriront un véritable espace pour vous épanouir. La proximité et le suivi personnalisé de votre manager, puis un bon nombre d'événements tout au long de l'année, renforceront encore la convivialité et l'esprit d'équipe !Très vite vous pourrez également, en fonction de vos aspirations, prendre des responsabilités au sein de notre entité, dans le domaine des offres, de l'avant-vente, du recrutement, du management RH et de la gestion de carrière de nos collaborateurs.En rejoignant CGI, vous bénéficiez notamment d'une offre complète de formations (techniques, métiers, développement personnel...), de flexibilité grâce à notre accord télétravail (jusqu'à 3 jours de télétravail par semaine), d'une politique de congés avantageuse (27 jours de congés payés, RTT, congés ancienneté et enfant malade...) et d'un package d'avantages intéressant (régime d'achats d'actions, participation, CSE...).Qualités requises pour réussir dans ce rôleNous recherchons une personne avec :-  Une maîtrise du pilotage en agile (Scrum, Safe...)-  Des notions en architecture Data-  Une compréhension des enjeux de la transformation Data des entreprises-  Une première expérience significative (3 ans ou plus) en tant que consultant(e) BI, Big Data ou Datascience-  Des bonnes capacités rédactionnelles et de reporting-  Du leadershipCGI est un employeur inclusif et attentif aux candidatures des personnes en situation de handicap, à l'évolution de carrières des hommes et des femmes et au bien-être de nos salariés LGBT+. Dans un souci d'accessibilité et de clarté, le point médian n'est pas utilisé dans cette annonce. Tous les termes employés se réfèrent aussi bien au genre féminin que masculin.Allier savoir et faireAlors que la technologie s'inscrit au coeur de la transformation numérique de nos clients, nous savons que les individus sont au coeur du succès en affaires.Lorsque vous rejoignez CGI, vous devenez un conseiller de confiance, collaborant avec vos collègues et clients pour proposer des idées exploitables qui produisent des résultats concrets et durables. Nous appelons nos employés ""membres"" parce qu'ils sont actionnaires et propriétaires de CGI. Ils ont du plaisir à travailler et à grandir ensemble pour bâtir une entreprise dont nous sommes fiers. C'est notre rêve depuis 1976. Il nous a menés là où nous sommes aujourd'hui - l'une des plus importantes entreprises indépendantes de conseil en technologie de l'information (TI) et en management au monde.Chez CGI, nous reconnaissons la richesse que la diversité nous apporte. Nous aspirons à créer une culture à laquelle nous appartenons tous et collaborons avec nos clients pour créer des communautés plus inclusives. En tant qu'employeur qui prône l'égalité des chances pour tous, nous voulons donner à tous nos membres les moyens de réussir et de s'épanouir. Si vous avez besoin d'un accompagnement spécifique durant le processus de recrutement et d'intégration, veuillez nous en informer. Nous serons heureux de vous aider.Prêt à faire partie d'une entreprise qui est gage d'excellence? Rejoignez CGI - où vos idées et vos actions changent la donne.",https://www.hellowork.com/fr-fr/emplois/37940737.html
e41c1edf-442c-4819-9bee-c74066a8077c,Expert Conseil Data H/F,Business & Décision,CDI,23/01/2024,,Nantes - 44,"Au sein de notre agence Nantaise, vous intervenez sur les missions suivantes :-  Contribuer ou piloter des missions de conseil sur des problématiques Data (Data Intelligence, Cloud, Data Science / IA, Data Gouvernance...) à travers la réalisation de schémas directeurs, de choix d'outils, d'audits de maturité data, d'acculturation Data etc.-  Définir et sécuriser la mise en place des architectures Data chez nos clients,-  Intervenir en expertise, animer des ateliers chez nos clients,-  Dispenser des formations en interne / externe sur des savoir-faire ou technologies,-  Être en capacité d'accompagner / faire monter des consultants en compétences,-  Animer des conférences / webinars autour de nos offres Conseil et/ou des solutions de nos partenaires technologiques,-  Contribuer au développement commercial des activités Conseil & Expertise à travers la participation aux avant-ventes et rendez-vous client,-  Contribuer à la conception d'offres packagées et produits innovants,-  Réaliser de la veille technologique,-  Publier des articles dans le Blog B&DCette liste est non exhaustive et pourra évoluer selon les profils.",https://www.hellowork.com/fr-fr/emplois/45459141.html
20242RQVA,Data Contrôleur H/F,Lynx RH,CDI,12/01/2024,,Angers - 49,"Opportunité à saisir :Notre client recherche un Data contrôleur H/F pour intégrer son cabinet comptable. Cabinet à taille humaine aux compétences variées basé à Angers.Vos missions-  Déterminer les points de contrôle et les automatiser,-  Collecter les documents manquants auprès des clients,-  Intégrer les flux dans les outils comptables,-  Contrôler la conformité des informations recueillies,-  Conseiller et accompagner les clients dans la digitalisation des flux d'information,-  Informer des anomalies constatées et participer à la recherche de solutions,-  Réaliser des tableaux de bord.Pré-requisTitulaire d'un Bac +2, vous disposez d'une première expérience dans la tenue de comptabilité et la gestion des données financières.Profil recherchéVous êtes agile sur les outils digitaux et vous disposez d'un socle ou de notions comptables.Rigoureux, autonome et bel esprit d'équipe.Informations complémentairesType de contrat : CDITemps de travail : Temps pleinSalaire : Négociable selon profil",https://www.hellowork.com/fr-fr/emplois/45061842.html
teamtailor-1393266-888888,Manager Data Analytics H/F,Mydral,CDI,23/01/2024,50 - 75 EUR par an,Paris 2e - 75,"Nous les accompagnons sur toutes leurs problématiques métiers avec une expertise sur la compréhension et l'automatisation des processus métiers, la data gouvernance, la business science, le reporting, le dashboarding, le data journalisme, la stratégie business.Dans notre offre de services, nous proposons la Création des centres de compétences Analytics, le Cadrage de projet Analytics, le Pilotage projet, la Préparation de données, la Data Visualisation, l'Intégration plateforme Analytics, la Formation, le Support & TMA.Nos 3 principales valeurs sont : Excellence, Esprit de corps, Pionnier.Vous souhaitez travailler dans une entreprise qui allie l'humain à la data ?Rejoignez-nous ! Nous avons hâte de VOUS onboarder.Nous sommes engagés en faveur des personnes en situation de handicap : dans le cadre de la politique de diversité, nous étudions toutes les candidatures en prenant en compte les besoins d'aménagement de poste.Quelles sont les missions proposées ?Les consultants de Mydral sont regroupés en 3 Business Units : Finance, Retail & Services, Public & Industrie. En tant que Manager Data Analytics, vous aurez une dizaine de consultants à manager au quotidien sur tous les projets clients. Vous participez à toutes les phases de mise en oeuvre de nos solutions technologiques et méthodologies agiles :Dans le cadre de vos missions, vous serez amené à assurer les tâches suivantes :-  Piloter l'activité d'une dizaine de consultants (missions, onboarding, recrutement,-  Participer à la création des centres de compétences analytiques chez nos clients ;-  Cadrer l'implémentation des projets (enjeux, risques et avancement) ;-  Participer à la gouvernance des projets ;-  Veiller à faire utiliser l'Analytics comme levier de transformation de l'entreprise ;-  Expertise produits afin de pouvoir faire appliquer par l'Equipe projet Analytics, les meilleures pratiques en termes de Data Preparation (gouvernance des données et data science) et réalisation des DataViz (Dashboarding, Story Telling, Data Journalisme) dans un contexte de BigData ;-  Suivre avec le Data Architect les problématiques de :- mise en place de l'architecture technique,- définition et paramétrage de l'administration de la plateforme Analytics,- gestion de sécurité (Authentification, Autorisations, Données, Réseau),- mise en place des procédures d'exploitation.-  Suivre les travaux d'intégration et de recette de la plateforme Analytics ;-  Suivre l'élaboration des livrables du projet ;-  Piloter les réunions de comité de votre Business Unit ;Ces tâches requièrent les qualités suivantes :-  Aisance de communication avec des interlocuteurs de niveau Direction Métier ou Direction Générale-  Aisance rédactionnelle pour rédiger les comptes rendus d'avancement du projet et autres supports de gouvernance du projet-  Maîtrise des méthodes agiles d'implémentation de projet-  Esprit d'équipe et résistance au stressQuel est le profil recherché ?Passionné de la Data et diplômé d'un Bac +5 (EISTI, Polytech, Télécom ParisTech, MIAGE, etc.)Expérience d'au moins 10 ans  dans l'implémentation fonctionnelle et technique de projets sur Tableau Software de préférence, avec de fortes compétences en modélisation (Analyse de données, modélisation statistique...) et réalisation d'applications décisionnelles.Vous avez de bonnes connaissances techniques sur les outils de Data Preparation, de Data Science, de Stockage de la donnée et de Data visualisation, etc.Vous pouvez mettre en place de bonnes stratégies sur des projets analytiques et big data.",https://www.hellowork.com/fr-fr/emplois/45442190.html
6e19b77e-cd12-486e-92f8-231c9e7780a7,Expert Conseil Data H/F,Business & Décision,CDI,23/01/2024,,Bordeaux - 33,"Au sein de notre agence Aquitaine et rattaché au Responsable de la Tribe Conseil, vous intervenez sur les missions suivantes :-  Contribuer ou piloter des missions de conseil sur des problématiques Data (Data Intelligence, Cloud, Data Science / IA, Data Gouvernance...) à travers la réalisation de schémas directeurs, de choix d'outils, d'audits de maturité data, d'acculturation Data etc.-  Définir et sécuriser la mise en place des architectures Data chez nos clients,-  Intervenir en expertise, animer des ateliers chez nos clients,-  Dispenser des formations en interne / externe sur des savoirs faire ou technologies,-  Être en capacité d'accompagner / faire monter des consultants en compétences,-  Animer des conférences / webinars autour de nos offres Conseil et/ou des solutions de nos partenaires technologiques,-  Contribuer au développement commercial des activités Conseil & Expertise à travers la participation aux avant-ventes et rendez-vous client,-  Contribuer à la conception d'offres packagées et produits innovants,-  Faire de la veille technologique,-  Publier des articles dans le Blog B&DCette liste est non exhaustive et pourra évoluer selon les profils.",https://www.hellowork.com/fr-fr/emplois/44292994.html
1174966,Développeur Big Data H/F,We IT,CDI,27/01/2024,42000 - 50000 EUR par an,France,"Le rôle et mission attendues :Si tu as l'âme d'un virtuose de l'informatique, que l'utilisation de langages de programmation dans le but de collecter, d'analyser et d'exploiter les données ne te fait pas peur, le poste est fait pour toi !Tu auras la charge de coder le logiciel et les algorithmes qui permettront de faire émerger les indicateurs clés afin de rendre rapidement et proprement accessibles les données souhaitées.Points importants :-  Bon français exigé/Good level of French required-  Attention, nous ne cherchons pas pour des postes spécialisés en marketing-  Pas de stagiaire ou d'alternant pour ce posteCompétences :-  Assurer une veille technologique-  Concevoir et assurer le fonctionnement de l'architecture Big Data de la structure-  Valoriser les données récoltées par l'entreprise-  Définir les besoins de chaque service en termes d'analyse de données pour y répondre au mieux-  Intégration des algorithmes-  Développer et coder des logiciels d'extraction de données.-  Maîtrise de Scala ou Spark-  Avoir une expérience sur Hadoop, S3 ou BigqueryLes principales compétences savoir-être à avoir pour le poste sont :-  L'autonomie-  Le partage et un bon relationnel-  La Rigueur-  Être méthodique-  Une bonne capacité d'analyse et de synthèseProcessus de recrutement :Une fois que tu auras soumis ton CV, nous prendrons le temps de l'examiner et de revenir vers toi rapidement (même en cas de refus).Ensuite, nous te contacterons afin d'en savoir plus sur toi !Puis, nous nous rencontrerons afin de parler de tes attentes et ambitions avec l'un de nos Leads. Car chez We IT tu seras managé par un mentor de ton domaine et non pas par le commerce",https://www.hellowork.com/fr-fr/emplois/41859797.html
1608939,Ingénieur DevOps Data H/F,Altelios Technology Group,CDI,18/01/2024,,Issy-les-Moulineaux - 92,"Pour accompagner nos clients, nous recrutons un Ingénieur DEVOPS Data Azure.Rattaché(e) au département des Opérations (Ops), vous serez en charge de mettre en oeuvre et de faciliter les pratiques de développement, de déploiement et de gestion des pipelines de données de manière efficace, collaborative et automatisée.Cette prestation permettra à un consultant motivé de s'inscrire dans la durée sur un ou plusieurs projets d'implémentations globaux où lui seront demander de :-  Concevoir, développer et maintenir les pipelines de données pour l'extraction, la transformation, le chargement (ETL) et la préparation des données-  Utiliser des pratiques d'Infrastructure (IaC) pour provisionner et gérer l'infrastructure nécessaire aux pipelines de données (serveurs, bases de données, clusters, etc.)-  Utiliser les technologies de cloud computing (comme AWS, Azure, GCP) pour déployer et gérer les ressources de manière évolutive.-  Mettre en place des pipelines d'intégration continue (CI) et déploiement continu (CD) pour automatiser les tests et la validation des pipelines de données-  Suivre et gérer les incidents-  Former les membres de l'équipe et les utilisateurs finaux aux meilleures pratiques de gestion des données et de développement DEVOPS-  Fournir un support technique et résoudre les problèmes liés aux pipelines de données",https://www.hellowork.com/fr-fr/emplois/45266191.html
232088,Stage - Data Analyse H/F,Groupe SEB,Stage,28/01/2024,,Mayenne - 53,"Proche de vous partout dans le MondeLe Groupe SEB est la référence mondiale du petit équipement domestique grâce à son portefeuille de 34 marques emblématiques telles que Tefal, Seb, Rowenta, Moulinex, Calor, Lagostina, Krups, WMF. Présents dans 150 pays, nous produisons dans 40 sites industriels et vendons 11 produits à la seconde.Nous croyons à la richesse de la diversité et aspirons à créer un environnement de travail toujours plus inclusif et stimulant où nos plus de 30 000 employés(es) peuvent se développer et donner le meilleur d'eux-mêmes.Votre tuteur, Matthieu, vous accompagnera sur votre mission principale qui sera de simplifier l'extraction et l'exploitation des datas en apportant un gain de temps pour l'exploitation des chiffres en production par les managers et en préparation pour les réunions d'équipes ainsi que les autres services si nécessaire. Pour cela vous devrez :ü Analyser les besoins et mesurer les temps de mises à jourü Simplifier les extractions et l'exploitationü Former les utilisateursü Test and learn et ajustementNous sommes un site de développement et de fabrication de petit électroménager haut de gamme, situé à une heure du Mans ou de Rennes avec 500 collaborateurs dont 230 travaillent dans deux ateliers de production (plasturgie et montage).Vous aurez la possibilité de découvrir un Groupe international, labellisé Happy Trainees et ainsi promu dans le classement des entreprises où les stagiaires sont les plus satisfaits de la qualité de leur expérience professionnelle.Etudiant en Bac +2 à Bac +3 de type BUT ou licence professionnelle en statistiques, vous êtes curieux(se), autonome et à l'aise avec Excel (+QlikSenseen bonus). De plus, vous avez de forte appétence en data analyse et visualisation.Alors rejoignez-nous !",https://www.hellowork.com/fr-fr/emplois/41887477.html
EPZREAZTVQDRDV518,Consultant Business Intelligence & Data H/F,JCDecaux,CDI,27/01/2024,,Plaisir - 78,"La DSI France de JCDecaux dispose d'une équipe BI & Data dont la mission principale est  d'accompagner les différentes directions métiers du groupe dans le pilotage de leurs activités France grâce à la Data. Le périmètre des directions couvertes s'étend des activités les plus opérationnelles  (DGRPO) aux plus stratégiques (DGFAC, DGCMD).   Rattaché au responsable adjoint du pôle Business Intelligence & Data, vous rejoignez une équipe de  10 personnes qui assure la maintenance des solutions BI existantes et qui répond aux nouveaux  enjeux métiers par la réalisation de projets, de la phase de cadrage des besoins jusqu'à la livraison en  environnement de production.   Disposant d'une expertise en Business Intelligence, vous évoluez dans un écosystème technologique  avancé et à la pointe des innovations IT sur le périmètre de la Data.   Missions :   - Assister le chef de projet dans le recueil des besoins métier et retranscrire ces besoins dans  une spécification technico-fonctionnelle   - Participer à l'analyse des solutions opérationnelles (SAP S4/HANA, outils SaaS, outils  « maison »)    - Définir les modèles de données multidimensionnelles et les mettre en place dans les Data  Warehouse SAP HANA ou Snowflake   - Concevoir les dashboards sur Tableau Software ou Power BI   - Prendre en charge les retours clients et mettre en place les actions correctives et évolutives sur l'intégralité du système d'information décisionnel   - Suivre les évolutions technologiques en matière d'outils décisionnels",https://www.hellowork.com/fr-fr/emplois/35834595.html
